id,legacy_id,type,public_id,name,export,state,annotation_quality,description,cas_number,melting_point,protein_formula,protein_weight,experimental_solubility,experimental_logp,hydrophobicity,isoelectric_point,metabolism,kegg_compound_id,pubchem_compound_id,pubchem_substance_id,chebi_id,het_id,uniprot_id,uniprot_name,genbank_id,wikipedia_id,synthesis_citations,general_citations,comments,protein_structure_file_name,protein_structure_content_type,protein_structure_file_size,protein_structure_updated_at,msds_file_name,msds_content_type,msds_file_size,msds_updated_at,creator_id,updater_id,created_at,updated_at,phenolexplorer_id,dfc_id,hmdb_id,duke_id,drugbank_id,bigg_id,eafus_id,knapsack_id,boiling_point,boiling_point_reference,charge,charge_reference,density,density_reference,optical_rotation,optical_rotation_reference,percent_composition,percent_composition_reference,physical_description,physical_description_reference,refractive_index,refractive_index_reference,uv_index,uv_index_reference,experimental_pka,experimental_pka_reference,experimental_solubility_reference,experimental_logp_reference,hydrophobicity_reference,isoelectric_point_reference,melting_point_reference,moldb_alogps_logp,moldb_logp,moldb_alogps_logs,moldb_smiles,moldb_pka,moldb_formula,moldb_average_mass,moldb_inchi,moldb_mono_mass,moldb_inchikey,moldb_alogps_solubility,moldb_id,moldb_iupac,structure_source,duplicate_id,old_dfc_id,dfc_name,compound_source,flavornet_id,goodscent_id,superscent_id,phenolexplorer_metabolite_id,kingdom,superklass,klass,subklass,direct_parent,molecular_framework,chembl_id,chemspider_id,meta_cyc_id,foodcomex,phytohub_id
165,284,SmallMoleculeCompound,FDB000165,Kaempferol 3-O-glucosyl-rhamnosyl-glucoside,TRUE,,low,,,,,,,,,,,,,,,,,,,,,,Undefined structure,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2015-07-20 21:30:25 UTC,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59,-2.336,-1.93,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,8.4401,C33H40O20,756.6587,"InChI=1S/C33H40O20/c1-10-19(38)29(52-32-25(44)23(42)20(39)16(8-34)50-32)27(46)31(48-10)47-9-17-21(40)24(43)26(45)33(51-17)53-30-22(41)18-14(37)6-13(36)7-15(18)49-28(30)11-2-4-12(35)5-3-11/h2-7,10,16-17,19-21,23-27,29,31-40,42-46H,8-9H2,1H3/t10-,16+,17+,19-,20+,21+,23-,24-,25+,26+,27+,29+,31+,32-,33-/m0/s1",756.2113,InChIKey=MFIXKYXSBNIMPX-PBVGSPQASA-N,8.88e+00 g/l,80809,"3-{[(2S,3R,4S,5S,6R)-6-({[(2R,3R,4R,5S,6S)-3,5-dihydroxy-6-methyl-4-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}methyl)-3,4,5-trihydroxyoxan-2-yl]oxy}-5,7-dihydroxy-2-(4-hydroxyphenyl)-4H-chromen-4-one",MANUAL,,,,PHENOLEXPLORER,,,,,,,,,,,,,,,
166,285,SmallMoleculeCompound,FDB000166,Quercetin 3-O-glucosyl-rhamnosyl-galactoside,TRUE,,low,,134953-93-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2017-02-15 22:26:34 UTC,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.56,-2.6396,-1.87,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,8.451,C33H40O21,772.6581,"InChI=1S/C33H40O21/c1-9-19(39)29(53-32-25(45)23(43)20(40)16(7-34)51-32)27(47)31(49-9)48-8-17-21(41)24(44)26(46)33(52-17)54-30-22(42)18-14(38)5-11(35)6-15(18)50-28(30)10-2-3-12(36)13(37)4-10/h2-6,9,16-17,19-21,23-27,29,31-41,43-47H,7-8H2,1H3/t9-,16+,17+,19-,20+,21-,23-,24-,25+,26+,27+,29+,31+,32-,33-/m0/s1",772.2062,InChIKey=XEFNBVWDOQCMSG-GJHFDJSNSA-N,1.04e+01 g/l,80791,"3-{[(2S,3R,4S,5R,6R)-6-({[(2R,3R,4R,5S,6S)-3,5-dihydroxy-6-methyl-4-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}methyl)-3,4,5-trihydroxyoxan-2-yl]oxy}-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-chromen-4-one",MANUAL,,,,PHENOLEXPLORER,,,,,,,,,,,,,,,
167,286,SmallMoleculeCompound,FDB000167,Quercetin 3-O-glucosyl-rhamnosyl-glucoside,TRUE,,low,,,,,,,,,,,,,,,,,,,,,,Undefined structure,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2015-07-20 21:30:25 UTC,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.56,-2.6396,-1.87,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,8.451,C33H40O21,772.6581,"InChI=1S/C33H40O21/c1-9-19(39)29(53-32-25(45)23(43)20(40)16(7-34)51-32)27(47)31(49-9)48-8-17-21(41)24(44)26(46)33(52-17)54-30-22(42)18-14(38)5-11(35)6-15(18)50-28(30)10-2-3-12(36)13(37)4-10/h2-6,9,16-17,19-21,23-27,29,31-41,43-47H,7-8H2,1H3/t9-,16+,17+,19-,20+,21+,23-,24-,25+,26+,27+,29+,31+,32-,33-/m0/s1",772.2062,InChIKey=XEFNBVWDOQCMSG-DWTJFVCYSA-N,1.04e+01 g/l,80793,"3-{[(2S,3R,4S,5S,6R)-6-({[(2R,3R,4R,5S,6S)-3,5-dihydroxy-6-methyl-4-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}methyl)-3,4,5-trihydroxyoxan-2-yl]oxy}-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-chromen-4-one",MANUAL,,,,PHENOLEXPLORER,,,,,,,,,,,,,,,
168,290,SmallMoleculeCompound,FDB000168,Quercetin 3-O-rhamnosyl-galactoside,TRUE,,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2015-07-20 21:30:25 UTC,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,-0.8688,-2.24,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,8.4511,C27H30O16,610.5175,"InChI=1S/C27H30O16/c1-8-17(32)20(35)22(37)26(40-8)39-7-15-18(33)21(36)23(38)27(42-15)43-25-19(34)16-13(31)5-10(28)6-14(16)41-24(25)9-2-3-11(29)12(30)4-9/h2-6,8,15,17-18,20-23,26-33,35-38H,7H2,1H3/t8-,15+,17-,18-,20+,21-,22+,23+,26+,27-/m0/s1",610.1534,InChIKey=IKGXIBQEEMLURG-IEBISRBZSA-N,3.54e+00 g/l,80795,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-{[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-({[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}methyl)oxan-2-yl]oxy}-4H-chromen-4-one",MANUAL,,,,PHENOLEXPLORER,,,,,,,,,,,,,,,
169,291,SmallMoleculeCompound,FDB000169,Kaempferol 3-O-arabinoside,TRUE,,low,A polyphenol compound found in foods of plant origin [PhenolExplorer; Access personnal copy],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2015-07-20 21:30:25 UTC,329,,HMDB29261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.7891,-2.61,OC[C@@H]1O[C@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)[C@H](O)[C@H]1O,8.4402,C20H18O10,418.3509,"InChI=1S/C20H18O10/c21-7-13-15(25)17(27)20(29-13)30-19-16(26)14-11(24)5-10(23)6-12(14)28-18(19)8-1-3-9(22)4-2-8/h1-6,13,15,17,20-25,27H,7H2/t13-,15-,17+,20+/m0/s1",418.09,InChIKey=POQICXMTUPVZMX-BQCJVYABSA-N,1.02e+00 g/l,80810,"3-{[(2R,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy}-5,7-dihydroxy-2-(4-hydroxyphenyl)-4H-chromen-4-one",MANUAL,,,,PHENOLEXPLORER,,,,,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-3-O-glycosides,Aromatic heteropolycyclic compounds,,,,,
173,295,SmallMoleculeCompound,FDB000173,"Quercetin 3,4',7-triglucoside",TRUE,,low,Constit. of Allium cepa (red onion). Also obt. from Vitis hybrid cell cultures [CCD],133563-23-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2015-07-20 21:30:26 UTC,333,HBR39-C:LNG84-H,HMDB29262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.21,-4.681,-1.86,OCC1OC(OC2=CC(O)=C3C(=O)C(OC4OC(CO)C(O)C(O)C4O)=C(OC3=C2)C2=CC=C(OC3OC(CO)C(O)C(O)C3O)C(O)=C2)C(O)C(O)C1O,9.3603,C33H40O22,788.6575,"InChI=1S/C33H40O22/c34-6-15-19(39)23(43)26(46)31(52-15)49-10-4-12(38)18-14(5-10)50-29(30(22(18)42)55-33-28(48)25(45)21(41)17(8-36)54-33)9-1-2-13(11(37)3-9)51-32-27(47)24(44)20(40)16(7-35)53-32/h1-5,15-17,19-21,23-28,31-41,43-48H,6-8H2",788.2011,InChIKey=JWSWVKOHVSHWQA-UHFFFAOYSA-N,1.10e+01 g/l,81058,"5-hydroxy-2-(3-hydroxy-4-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenyl)-3,7-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})-4H-chromen-4-one",DFC,,,"3,3',4',5,7-Pentahydroxyflavone; 3,4',7-Tri-O-b-D-glucopyranoside",PHENOLEXPLORER,,,,,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-7-O-glycosides,Aromatic heteropolycyclic compounds,,,,,
176,299,SmallMoleculeCompound,FDB000176,"3,7-Dimethylquercetin",TRUE,,low,Isol. from various plants incl. many Asteraceae [CCD],2/2/68,,,,,,,,,C01265,5280417,,,,,,,,,,,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2015-07-20 21:30:26 UTC,337,HBR39-C:KWF24-K,HMDB29263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.42,-3.72,COC1=CC2=C(C(=O)C(OC)=C(O2)C2=CC(O)=C(O)C=C2)C(O)=C1,8.77,C17H14O7,330.2889,"InChI=1S/C17H14O7/c1-22-9-6-12(20)14-13(7-9)24-16(17(23-2)15(14)21)8-3-4-10(18)11(19)5-8/h3-7,18-20H,1-2H3",330.0739528,InChIKey=LUJAXSNNYBCFEE-UHFFFAOYSA-N,6.33e-02 g/l,27736,"2-(3,4-dihydroxyphenyl)-5-hydroxy-3,7-dimethoxy-4H-chromen-4-one",MANUAL,,,"3,3',4',5,7-Pentahydroxyflavone; 3,7-Di-Me ether",PHENOLEXPLORER,,,,,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,O-methylated flavonoids,7-O-methylated flavonoids,Aromatic heteropolycyclic compounds,CHEMBL164861,4444090,345-TRIHYDROXY-37-DIMETHOXYFLAVONE,,
178,302,SmallMoleculeCompound,FDB000178,Quercetin 3-O-diglucoside,TRUE,,low,,117-39-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2017-04-03 04:53:11 UTC,340,,,QUERCETIN-3-O-DIGLUCOSIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48,-1.9157,-2.05,OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,8.4511,C27H30O17,626.5169,"InChI=1S/C27H30O17/c28-6-14-17(33)20(36)22(38)26(42-14)40-7-15-18(34)21(37)23(39)27(43-15)44-25-19(35)16-12(32)4-9(29)5-13(16)41-24(25)8-1-2-10(30)11(31)3-8/h1-5,14-15,17-18,20-23,26-34,36-39H,6-7H2/t14-,15-,17-,18-,20+,21+,22-,23-,26-,27+/m1/s1",626.1483,InChIKey=FDRQPMVGJOQVTL-DEFKTLOSSA-N,5.55e+00 g/l,80790,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-({[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}-4H-chromen-4-one",MANUAL,phenolexplorer:371,,,PHENOLEXPLORER,,,,,,,,,,,,,,,
180,304,SmallMoleculeCompound,FDB000180,Kaempferol 3-sophorotrioside 7-sophoroside,TRUE,,low,Constit. of Brassica oleracea var. costata (tronchuda cabbage) [CCD],520-18-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2017-04-03 22:03:00 UTC,342,ODZ16-U:OYT56-T,HMDB29264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.16,-7.4218,-1.43,OCC1OC(OC2C(O)C(O)C(CO)OC2OC2C(O)C(O)C(CO)OC2OC2=C(OC3=CC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)C(O)C(O)C1O,8.738,C45H60O31,1096.9393,"InChI=1S/C45H60O31/c46-7-17-23(53)29(59)34(64)41(68-17)74-38-31(61)25(55)19(9-48)70-43(38)66-14-5-15(52)22-16(6-14)67-36(12-1-3-13(51)4-2-12)37(28(22)58)73-44-40(33(63)27(57)20(10-49)71-44)76-45-39(32(62)26(56)21(11-50)72-45)75-42-35(65)30(60)24(54)18(8-47)69-42/h1-6,17-21,23-27,29-35,38-57,59-65H,7-11H2",1096.3119,InChIKey=DLZIWIUFISZZLL-UHFFFAOYSA-N,4.04e+01 g/l,81021,"7-{[4,5-dihydroxy-6-(hydroxymethyl)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-3-[(3-{[4,5-dihydroxy-6-(hydroxymethyl)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl)oxy]-5-hydroxy-2-(4-hydroxyphenyl)-4H-chromen-4-one",DFC,,,"3,4',5,7-Tetrahydroxyflavone; 3-O-[b-D-Glucopyranosyl-(1->2)-b-D-glucopyranosyl-(1->2)-b-D-glucopyranoside], 7-O-[b-D-glucopyranosyl-(1->2)-b-D-glucopyranoside]",PHENOLEXPLORER,,,,,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-7-O-glycosides,Aromatic heteropolycyclic compounds,,,,,
181,305,SmallMoleculeCompound,FDB000181,Kaempferol 3-O-sinapoyl-caffeoyl-sophoroside 7-O-glucoside,TRUE,,low,A polyphenol compound found in foods of plant origin [PhenolExplorer; Access personnal copy],,,,,,,,,,,,,,,,,,,,,Undefined structure,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2015-07-20 21:30:27 UTC,343,,HMDB29265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,0.9616,-3.55,COC1=CC(\C=C\C(=O)OC[C@H]2O[C@@H](O[C@H]3[C@@H](OC4=C(OC5=CC(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)=CC(O)=C5C4=O)C4=CC=C(O)C=C4)O[C@H](COC(=O)\C=C\C4=CC=C(O)C(O)=C4)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)=CC(OC)=C1O,8.5809,C53H56O28,1140.9949,"InChI=1S/C53H56O28/c1-71-30-14-22(15-31(72-2)38(30)61)5-12-36(60)73-19-33-40(63)44(67)47(70)52(78-33)81-50-45(68)41(64)34(20-74-35(59)11-4-21-3-10-26(56)27(57)13-21)79-53(50)80-49-42(65)37-28(58)16-25(75-51-46(69)43(66)39(62)32(18-54)77-51)17-29(37)76-48(49)23-6-8-24(55)9-7-23/h3-17,32-34,39-41,43-47,50-58,61-64,66-70H,18-20H2,1-2H3/b11-4+,12-5+/t32-,33-,34-,39-,40-,41-,43+,44+,45+,46-,47-,50-,51-,52+,53-/m1/s1",1140.2958,InChIKey=GINCECVAGAWZPZ-LXWFTQFXSA-N,3.25e-01 g/l,80821,"[(2R,3S,4S,5R,6R)-3,4-dihydroxy-6-{[5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-7-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-4H-chromen-3-yl]oxy}-5-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-({[(2E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoyl]oxy}methyl)oxan-2-yl]oxy}oxan-2-yl]methyl (2E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",MANUAL,,,,PHENOLEXPLORER,,,,,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid 3-O-p-coumaroyl glycosides,Aromatic heteropolycyclic compounds,,,,,
182,306,SmallMoleculeCompound,FDB000182,Kaempferol 3-O-feruloyl-caffeoyl-sophoroside 7-O-glucoside,TRUE,,low,A polyphenol compound found in foods of plant origin [PhenolExplorer; Access personnal copy],,,,,,,,,,,,,,,,,,,,,Undefined structure,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2015-07-20 21:30:27 UTC,344,,HMDB29266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,1.1192,-3.54,COC1=CC(\C=C\C(=O)OC[C@H]2O[C@@H](O[C@H]3[C@@H](OC4=C(OC5=CC(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)=CC(O)=C5C4=O)C4=CC=C(O)C=C4)O[C@H](COC(=O)\C=C\C4=CC=C(O)C(O)=C4)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)=CC=C1O,8.6258,C52H54O27,1110.969,"InChI=1S/C52H54O27/c1-70-30-15-22(3-11-27(30)56)5-13-36(60)71-19-33-39(62)43(66)46(69)51(76-33)79-49-44(67)40(63)34(20-72-35(59)12-4-21-2-10-26(55)28(57)14-21)77-52(49)78-48-41(64)37-29(58)16-25(73-50-45(68)42(65)38(61)32(18-53)75-50)17-31(37)74-47(48)23-6-8-24(54)9-7-23/h2-17,32-34,38-40,42-46,49-58,61-63,65-69H,18-20H2,1H3/b12-4+,13-5+/t32-,33-,34-,38-,39-,40-,42+,43+,44+,45-,46-,49-,50-,51+,52-/m1/s1",1110.2852,InChIKey=UICLSFURXKZJDP-XVAZHBMXSA-N,3.18e-01 g/l,80816,"[(2R,3S,4S,5R,6R)-3,4-dihydroxy-6-{[5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-7-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-4H-chromen-3-yl]oxy}-5-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-({[(2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl]oxy}methyl)oxan-2-yl]oxy}oxan-2-yl]methyl (2E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",MANUAL,,,,PHENOLEXPLORER,,,,,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid 3-O-p-coumaroyl glycosides,Aromatic heteropolycyclic compounds,,,,,
183,307,SmallMoleculeCompound,FDB000183,Kaempferol 3-feruloylsophorotrioside,FALSE,,low,Constit. of Brassica oleracea var. costata (tronchuda cabbage) [CCD],520-18-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2017-04-03 04:53:10 UTC,345,ODZ15-T:OYT46-Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,4',5,7-Tetrahydroxyflavone; 3-O-[4-Hydroxy-3-methoxycinnamoyl-(->?)-[b-D-glucopyranosyl-(1->2)-b-D-glucopyranosyl-(1->2)-b-D-glucopyranoside]]",PHENOLEXPLORER,,,,,,,,,,,,,,,
184,308,SmallMoleculeCompound,FDB000184,Kaempferol 3-O-sinapoyl-sophoroside 7-O-glucoside,TRUE,,low,A polyphenol compound found in foods of plant origin [PhenolExplorer; Access personnal copy],,,,,,,,,,,,,,,,,,,,,Undefined structure,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2015-07-20 21:30:27 UTC,346,,HMDB29267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,-1.4652,-2.8,COC1=CC(\C=C\C(=O)OC[C@H]2O[C@H](OC3=C(OC4=CC(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)=CC(O)=C4C3=O)C3=CC=C(O)C=C3)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)=CC(OC)=C1O,8.6577,C44H50O25,978.8528,"InChI=1S/C44H50O25/c1-60-22-9-16(10-23(61-2)29(22)50)3-8-27(49)62-15-26-32(53)36(57)41(69-43-38(59)35(56)31(52)25(14-46)66-43)44(67-26)68-40-33(54)28-20(48)11-19(63-42-37(58)34(55)30(51)24(13-45)65-42)12-21(28)64-39(40)17-4-6-18(47)7-5-17/h3-12,24-26,30-32,34-38,41-48,50-53,55-59H,13-15H2,1-2H3/b8-3+/t24-,25-,26-,30-,31-,32-,34+,35+,36+,37-,38-,41-,42-,43+,44-/m1/s1",978.2641,InChIKey=BKNOQASHVWHHNO-ZMOSUBDASA-N,1.56e+00 g/l,80818,"[(2R,3S,4S,5R,6R)-3,4-dihydroxy-6-{[5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-7-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-4H-chromen-3-yl]oxy}-5-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]methyl (2E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoate",MANUAL,,,,PHENOLEXPLORER,,,,,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid 3-O-p-coumaroyl glycosides,Aromatic heteropolycyclic compounds,,,,,
185,309,SmallMoleculeCompound,FDB000185,Kaempferol 3-O-caffeoyl-sophoroside 7-O-glucoside,TRUE,,low,A polyphenol compound found in foods of plant origin [PhenolExplorer; Access personnal copy],,,,,,,,,,,,,,,,,,,,,Undefined structure,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2015-07-20 21:30:27 UTC,347,,HMDB29268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,-1.4534,-2.67,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](COC(=O)\C=C\C3=CC=C(O)C(O)=C3)O[C@@H]2OC2=C(OC3=CC(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,8.6442,C42H46O24,934.8002,"InChI=1S/C42H46O24/c43-12-23-28(50)32(54)35(57)40(62-23)60-18-10-21(48)27-22(11-18)61-37(16-3-5-17(45)6-4-16)38(31(27)53)65-42-39(66-41-36(58)33(55)29(51)24(13-44)63-41)34(56)30(52)25(64-42)14-59-26(49)8-2-15-1-7-19(46)20(47)9-15/h1-11,23-25,28-30,32-36,39-48,50-52,54-58H,12-14H2/b8-2+/t23-,24-,25-,28-,29-,30-,32+,33+,34+,35-,36-,39-,40-,41+,42-/m1/s1",934.2379,InChIKey=MXOAIKMAXCNIJH-FOTKSCGOSA-N,1.98e+00 g/l,80815,"[(2R,3S,4S,5R,6R)-3,4-dihydroxy-6-{[5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-7-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-4H-chromen-3-yl]oxy}-5-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]methyl (2E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",MANUAL,,,,PHENOLEXPLORER,,,,,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid 3-O-p-coumaroyl glycosides,Aromatic heteropolycyclic compounds,,,,,
